client_id,sexe,age,situation_familiale,nombre_enfants,niveau_etude,secteur_activite,revenu_mensuel,montant_pret,duree_pret,taux_interet,but_du_pret,historique_defaut,remboursement_pret_prec,score_credit,zone_residentielle,contact_telephone,co_emprunteur,delai_remboursement
1714,M,37,Marié(e),3,Secondaire,Services,207218,235272,24,17.3,Stock,Non,Oui,81,Urbaine,Non,Non,Oui
1715,M,61,Marié(e),0,Primaire,Agriculture,146984,268726,12,7.3,Capital démarrage,Non,Oui,59,Urbaine,Oui,Oui,Oui
1716,F,36,Marié(e),2,Primaire,Commerce,108335,550340,12,6.9,Achat équipement,Non,Oui,65,Rurale,Oui,Non,Oui
1717,M,37,Marié(e),2,Primaire,Commerce,234783,575804,6,7.8,Capital démarrage,Non,Aucun,67,Urbaine,Oui,Non,Oui
1718,F,52,Marié(e),0,Aucun,Agriculture,202744,116209,6,11.9,Urgence,Non,Oui,55,Rurale,Oui,Non,Oui
1719,F,64,Marié(e),4,Secondaire,Commerce,194235,115509,12,17.1,Capital démarrage,Oui,Oui,64,Urbaine,Oui,Non,Non
1720,M,19,Célibataire,0,Primaire,Agriculture,163309,564173,24,12.2,Capital démarrage,Non,Oui,80,Urbaine,Oui,Non,Oui
1721,M,47,Célibataire,1,Primaire,Artisanat,201109,212674,6,7.8,Urgence,Non,Aucun,69,Rurale,Oui,Non,Oui
1722,M,51,Marié(e),2,Primaire,Artisanat,255974,182997,12,10.4,Urgence,Non,Oui,73,Urbaine,Non,Non,Oui
1723,M,39,Marié(e),0,Primaire,Artisanat,138971,69592,6,9.8,Capital démarrage,Non,Aucun,69,Rurale,Oui,Oui,Oui
1724,M,20,Célibataire,1,Supérieur,Commerce,213616,201577,12,5.1,Urgence,Oui,Oui,89,Rurale,Oui,Non,Non
1725,F,23,Marié(e),3,Primaire,Artisanat,192149,431439,6,11.4,Capital démarrage,Non,Aucun,49,Urbaine,Oui,Oui,Non
1726,M,32,Célibataire,0,Secondaire,Agriculture,168935,284319,12,6.2,Stock,Non,Oui,95,Rurale,Oui,Oui,Oui
1727,M,44,Marié(e),4,Primaire,Commerce,81266,334278,12,15.9,Stock,Non,Aucun,79,Rurale,Non,Non,Oui
1728,F,27,Marié(e),2,Supérieur,Commerce,179280,554512,6,11.9,Capital démarrage,Oui,Oui,82,Rurale,Oui,Non,Non
1729,F,26,Marié(e),2,Primaire,Services,220361,113079,6,15.9,Urgence,Oui,Oui,84,Urbaine,Oui,Non,Non
1730,F,50,Veuf/veuve,1,Secondaire,Artisanat,199438,89182,18,17.4,Urgence,Non,Oui,80,Urbaine,Oui,Oui,Oui
1731,M,49,Célibataire,0,Aucun,Commerce,93679,518561,12,17.2,Stock,Non,Aucun,45,Rurale,Oui,Non,Non
1732,F,65,Divorcé(e),2,Secondaire,Artisanat,254823,476170,6,5.9,Stock,Non,Aucun,48,Rurale,Oui,Oui,Non
1733,M,23,Marié(e),3,Primaire,Agriculture,278875,195053,24,17.3,Urgence,Non,Aucun,75,Rurale,Oui,Non,Oui
1734,M,58,Marié(e),2,Primaire,Artisanat,173430,228328,12,15.2,Urgence,Non,Oui,73,Rurale,Oui,Non,Oui
1735,M,53,Marié(e),0,Secondaire,Commerce,318664,220652,12,15.0,Urgence,Oui,Oui,78,Urbaine,Oui,Oui,Non
1736,F,19,Marié(e),0,Supérieur,Agriculture,130226,406294,18,5.7,Urgence,Oui,Oui,65,Rurale,Oui,Non,Non
1737,M,46,Marié(e),2,Primaire,Commerce,103674,83666,12,6.9,Capital démarrage,Non,Oui,45,Rurale,Oui,Non,Non
1738,M,21,Marié(e),1,Secondaire,Commerce,119110,319170,18,17.7,Urgence,Oui,Aucun,63,Rurale,Oui,Non,Non
1739,M,18,Célibataire,0,Aucun,Commerce,194708,123630,24,7.4,Stock,Non,Oui,76,Rurale,Oui,Oui,Oui
1740,M,36,Célibataire,2,Secondaire,Commerce,73299,500856,6,6.8,Stock,Oui,Oui,61,Rurale,Oui,Non,Non
1741,F,43,Marié(e),0,Secondaire,Commerce,161345,259364,18,9.4,Achat équipement,Non,Oui,64,Urbaine,Oui,Non,Oui
1742,F,42,Marié(e),2,Primaire,Artisanat,356073,340164,6,16.8,Urgence,Non,Aucun,65,Rurale,Oui,Non,Oui
1743,F,27,Marié(e),2,Secondaire,Artisanat,89770,66124,12,10.9,Capital démarrage,Non,Oui,57,Urbaine,Oui,Non,Oui
1744,M,32,Célibataire,1,Secondaire,Agriculture,147173,82045,18,16.9,Achat équipement,Non,Aucun,52,Urbaine,Oui,Non,Oui
1745,M,39,Marié(e),5,Primaire,Services,117835,421280,24,9.0,Achat équipement,Non,Oui,95,Rurale,Non,Non,Oui
1746,M,68,Veuf/veuve,1,Secondaire,Commerce,162910,471723,18,7.6,Capital démarrage,Non,Aucun,88,Rurale,Oui,Non,Oui
1747,M,65,Divorcé(e),2,Aucun,Artisanat,159110,440519,6,11.2,Achat équipement,Non,Oui,81,Rurale,Oui,Non,Oui
1748,M,38,Marié(e),0,Secondaire,Commerce,139826,455360,12,12.8,Achat équipement,Non,Oui,71,Rurale,Oui,Non,Oui
1749,F,39,Marié(e),2,Secondaire,Agriculture,170621,107540,12,9.8,Stock,Non,Aucun,49,Rurale,Oui,Non,Non
1750,M,53,Veuf/veuve,1,Aucun,Agriculture,217992,431397,12,9.2,Achat équipement,Non,Oui,78,Urbaine,Oui,Oui,Oui
1751,M,51,Marié(e),2,Secondaire,Artisanat,263120,149961,24,7.4,Capital démarrage,Non,Non,81,Urbaine,Oui,Non,Oui
1752,M,47,Marié(e),0,Primaire,Commerce,162934,103908,12,8.2,Urgence,Non,Non,59,Rurale,Non,Non,Oui
1753,M,42,Divorcé(e),0,Primaire,Artisanat,180347,466438,12,13.6,Urgence,Oui,Oui,48,Urbaine,Non,Oui,Non
1754,M,62,Marié(e),1,Primaire,Commerce,207795,539173,6,9.5,Urgence,Non,Aucun,71,Rurale,Oui,Non,Oui
1755,F,45,Marié(e),1,Primaire,Agriculture,105853,444190,12,5.6,Stock,Oui,Non,81,Urbaine,Oui,Non,Non
1756,F,18,Célibataire,2,Secondaire,Agriculture,170840,493065,18,6.4,Stock,Non,Aucun,55,Rurale,Oui,Non,Oui
1757,F,66,Célibataire,3,Primaire,Artisanat,149668,595098,12,9.5,Stock,Oui,Oui,72,Rurale,Non,Non,Non
1758,M,62,Veuf/veuve,1,Primaire,Agriculture,237115,124115,18,17.0,Capital démarrage,Non,Oui,51,Rurale,Oui,Non,Oui
1759,M,21,Marié(e),1,Secondaire,Artisanat,285109,580833,6,9.6,Urgence,Non,Oui,47,Urbaine,Oui,Non,Non
1760,M,24,Marié(e),1,Aucun,Agriculture,133376,380658,12,5.3,Capital démarrage,Non,Aucun,68,Urbaine,Oui,Oui,Oui
1761,M,66,Célibataire,2,Primaire,Artisanat,256799,497289,18,10.1,Capital démarrage,Non,Aucun,52,Rurale,Oui,Non,Oui
1762,F,26,Marié(e),1,Primaire,Agriculture,92497,407593,6,13.5,Achat équipement,Non,Oui,71,Rurale,Oui,Non,Oui
1763,M,53,Marié(e),1,Secondaire,Agriculture,192040,363520,12,12.5,Urgence,Non,Oui,40,Urbaine,Oui,Non,Non
1764,M,36,Célibataire,0,Primaire,Commerce,195599,436990,18,8.3,Achat équipement,Oui,Aucun,52,Urbaine,Oui,Non,Non
1765,M,18,Veuf/veuve,0,Primaire,Commerce,90965,226142,12,13.8,Stock,Non,Aucun,80,Rurale,Oui,Non,Oui
1766,M,27,Célibataire,1,Primaire,Agriculture,130294,558349,12,13.0,Stock,Non,Aucun,75,Urbaine,Oui,Oui,Oui
1767,F,53,Marié(e),2,Secondaire,Services,124456,113410,18,6.8,Capital démarrage,Non,Oui,71,Urbaine,Oui,Oui,Oui
1768,M,26,Marié(e),3,Aucun,Agriculture,101316,224917,24,6.7,Capital démarrage,Non,Oui,58,Urbaine,Oui,Non,Oui
1769,M,62,Célibataire,0,Supérieur,Commerce,20026,67139,6,11.9,Achat équipement,Non,Oui,65,Rurale,Oui,Oui,Oui
1770,M,63,Veuf/veuve,0,Secondaire,Agriculture,167565,199227,18,13.4,Achat équipement,Non,Oui,61,Rurale,Non,Non,Oui
1771,M,59,Marié(e),0,Secondaire,Agriculture,174793,170017,6,17.5,Capital démarrage,Non,Aucun,95,Urbaine,Oui,Oui,Oui
1772,F,49,Marié(e),0,Primaire,Commerce,174322,77296,6,10.2,Urgence,Non,Oui,69,Urbaine,Oui,Non,Oui
1773,F,49,Célibataire,3,Primaire,Agriculture,225942,320475,12,14.8,Capital démarrage,Non,Aucun,53,Rurale,Oui,Oui,Oui
1774,F,23,Célibataire,2,Supérieur,Artisanat,63730,307749,24,6.1,Urgence,Non,Oui,63,Urbaine,Oui,Non,Oui
1775,F,65,Célibataire,1,Aucun,Agriculture,157136,92759,12,16.5,Achat équipement,Non,Non,39,Urbaine,Non,Non,Non
1776,M,55,Marié(e),2,Aucun,Artisanat,333598,194017,12,13.0,Stock,Oui,Oui,36,Urbaine,Oui,Non,Non
1777,F,34,Marié(e),2,Primaire,Agriculture,233205,574327,6,13.0,Stock,Oui,Oui,86,Urbaine,Oui,Non,Non
1778,M,27,Veuf/veuve,1,Supérieur,Agriculture,233547,110905,24,6.4,Achat équipement,Oui,Oui,69,Rurale,Oui,Non,Non
1779,M,67,Marié(e),1,Secondaire,Agriculture,119004,217760,12,5.0,Achat équipement,Oui,Oui,58,Rurale,Oui,Non,Non
1780,F,44,Divorcé(e),2,Primaire,Artisanat,168245,69724,12,14.0,Stock,Oui,Aucun,64,Rurale,Oui,Oui,Non
1781,M,67,Marié(e),0,Secondaire,Commerce,42008,131887,18,6.1,Urgence,Non,Oui,63,Rurale,Oui,Non,Oui
1782,F,52,Marié(e),2,Primaire,Artisanat,215128,434668,18,6.2,Achat équipement,Non,Aucun,66,Rurale,Oui,Non,Oui
1783,M,69,Célibataire,0,Secondaire,Commerce,264017,251694,6,7.0,Urgence,Non,Aucun,82,Rurale,Non,Non,Oui
1784,F,38,Marié(e),2,Primaire,Artisanat,93012,298642,12,5.8,Urgence,Non,Aucun,73,Urbaine,Oui,Non,Oui
1785,F,42,Célibataire,2,Secondaire,Commerce,110466,136338,24,12.9,Stock,Non,Aucun,58,Urbaine,Oui,Non,Oui
1786,F,45,Célibataire,1,Primaire,Agriculture,178078,425177,24,10.2,Urgence,Oui,Oui,38,Rurale,Oui,Oui,Non
1787,F,64,Marié(e),2,Primaire,Agriculture,189197,463336,6,8.1,Stock,Non,Oui,49,Rurale,Non,Oui,Non
1788,F,32,Veuf/veuve,1,Primaire,Commerce,147496,149611,12,10.5,Achat équipement,Non,Aucun,76,Rurale,Oui,Non,Oui
1789,M,21,Célibataire,2,Primaire,Commerce,131077,74746,6,15.9,Capital démarrage,Non,Non,88,Rurale,Oui,Non,Oui
1790,M,46,Marié(e),1,Secondaire,Agriculture,131720,94517,12,17.0,Capital démarrage,Non,Oui,51,Rurale,Non,Oui,Oui
1791,M,26,Veuf/veuve,0,Primaire,Artisanat,177058,411375,18,11.1,Capital démarrage,Non,Aucun,49,Urbaine,Oui,Oui,Non
1792,F,44,Marié(e),0,Aucun,Commerce,215168,124530,12,12.2,Capital démarrage,Non,Oui,58,Rurale,Oui,Non,Oui
1793,M,43,Célibataire,0,Primaire,Commerce,177041,321655,18,8.0,Capital démarrage,Non,Aucun,91,Rurale,Oui,Non,Oui
1794,F,36,Célibataire,1,Primaire,Agriculture,171308,133952,18,11.4,Capital démarrage,Non,Oui,67,Rurale,Oui,Oui,Oui
1795,M,45,Marié(e),0,Aucun,Commerce,74444,143581,18,14.6,Urgence,Non,Aucun,53,Urbaine,Oui,Non,Oui
1796,M,34,Marié(e),1,Primaire,Agriculture,232023,52398,24,11.1,Urgence,Oui,Aucun,59,Rurale,Oui,Oui,Non
1797,F,60,Veuf/veuve,1,Primaire,Agriculture,176916,226453,12,8.6,Capital démarrage,Non,Non,57,Rurale,Oui,Non,Oui
1798,M,58,Marié(e),0,Primaire,Artisanat,153802,99388,12,12.4,Achat équipement,Non,Oui,75,Urbaine,Non,Oui,Oui
1799,M,59,Célibataire,1,Primaire,Agriculture,195308,266678,18,17.3,Achat équipement,Non,Oui,94,Rurale,Non,Oui,Oui
1800,M,67,Célibataire,2,Supérieur,Agriculture,129371,378781,18,16.5,Urgence,Non,Oui,66,Rurale,Oui,Non,Oui
1801,F,37,Marié(e),0,Secondaire,Agriculture,155048,252142,6,14.9,Urgence,Non,Aucun,81,Urbaine,Oui,Non,Oui
1802,F,62,Célibataire,1,Primaire,Commerce,186455,437794,18,8.2,Capital démarrage,Non,Non,44,Rurale,Non,Non,Non
1803,M,57,Marié(e),0,Secondaire,Agriculture,139286,457798,6,7.8,Achat équipement,Oui,Oui,95,Urbaine,Oui,Oui,Non
1804,M,56,Marié(e),2,Secondaire,Agriculture,81259,433133,6,15.8,Stock,Non,Oui,44,Rurale,Non,Non,Non
1805,M,66,Célibataire,2,Primaire,Commerce,71491,565192,6,6.9,Capital démarrage,Non,Non,83,Urbaine,Oui,Oui,Non
1806,F,40,Célibataire,2,Secondaire,Commerce,206743,180511,24,12.7,Urgence,Oui,Oui,70,Urbaine,Oui,Non,Non
1807,F,64,Marié(e),1,Aucun,Services,178133,154201,12,10.4,Urgence,Oui,Aucun,46,Rurale,Non,Oui,Non
1808,M,49,Célibataire,0,Secondaire,Agriculture,176011,385341,6,10.8,Urgence,Non,Oui,77,Rurale,Oui,Oui,Oui
1809,M,69,Célibataire,2,Primaire,Agriculture,110291,377182,24,10.6,Stock,Oui,Oui,64,Rurale,Oui,Oui,Non
1810,M,64,Marié(e),0,Aucun,Commerce,178767,330554,18,16.6,Achat équipement,Oui,Oui,51,Rurale,Non,Non,Non
1811,F,50,Veuf/veuve,4,Primaire,Agriculture,155972,52394,18,5.7,Urgence,Non,Aucun,65,Rurale,Oui,Non,Oui
1812,F,63,Célibataire,0,Supérieur,Artisanat,143996,355381,12,15.1,Capital démarrage,Non,Oui,40,Rurale,Oui,Non,Non
1813,M,22,Marié(e),2,Secondaire,Commerce,175496,563038,6,15.8,Stock,Non,Oui,57,Rurale,Oui,Non,Oui
1814,M,60,Marié(e),0,Primaire,Agriculture,197785,234017,12,17.2,Achat équipement,Non,Oui,50,Urbaine,Oui,Oui,Oui
1815,M,65,Marié(e),3,Aucun,Artisanat,284994,582179,18,10.6,Capital démarrage,Non,Aucun,62,Urbaine,Oui,Oui,Oui
1816,F,51,Veuf/veuve,5,Primaire,Agriculture,213917,246216,18,11.3,Capital démarrage,Non,Oui,39,Rurale,Oui,Oui,Non
1817,M,57,Marié(e),3,Primaire,Services,231453,126919,18,17.5,Stock,Non,Oui,38,Rurale,Oui,Oui,Non
1818,F,28,Veuf/veuve,3,Aucun,Artisanat,246279,269121,18,10.7,Stock,Non,Oui,52,Rurale,Oui,Oui,Oui
1819,F,67,Célibataire,1,Primaire,Commerce,134158,322036,12,11.3,Stock,Oui,Aucun,64,Rurale,Non,Oui,Non
1820,M,20,Célibataire,2,Secondaire,Agriculture,160746,396205,18,9.0,Urgence,Non,Oui,50,Rurale,Oui,Non,Oui
1821,M,50,Veuf/veuve,1,Secondaire,Agriculture,125705,327682,12,4.9,Achat équipement,Non,Aucun,71,Rurale,Oui,Non,Oui
1822,M,28,Marié(e),0,Aucun,Agriculture,139090,345195,6,10.3,Urgence,Non,Non,75,Rurale,Oui,Non,Oui
1823,F,33,Célibataire,1,Primaire,Agriculture,154305,63236,12,13.3,Stock,Non,Non,52,Rurale,Oui,Non,Oui
1824,F,35,Marié(e),1,Supérieur,Commerce,137660,189491,18,13.8,Stock,Oui,Aucun,85,Rurale,Oui,Non,Non
1825,F,47,Veuf/veuve,0,Secondaire,Services,193446,220883,18,4.6,Stock,Non,Oui,60,Rurale,Oui,Non,Oui
1826,M,65,Veuf/veuve,3,Secondaire,Commerce,205970,592898,12,15.3,Urgence,Non,Oui,92,Urbaine,Non,Non,Oui
1827,M,27,Marié(e),0,Supérieur,Commerce,101631,212562,6,11.1,Capital démarrage,Non,Oui,61,Urbaine,Oui,Non,Oui
1828,F,35,Veuf/veuve,1,Secondaire,Commerce,161275,543118,6,11.5,Stock,Non,Oui,48,Urbaine,Non,Non,Non
1829,F,55,Célibataire,3,Aucun,Artisanat,161932,217604,24,17.5,Urgence,Oui,Aucun,83,Urbaine,Oui,Non,Non
1830,M,36,Célibataire,2,Primaire,Agriculture,91655,102860,18,8.3,Stock,Non,Aucun,49,Rurale,Oui,Non,Non
1831,F,53,Marié(e),0,Supérieur,Commerce,134031,186189,24,14.8,Urgence,Non,Aucun,82,Urbaine,Oui,Non,Oui
1832,F,30,Célibataire,3,Primaire,Artisanat,232407,200055,18,12.3,Achat équipement,Non,Aucun,66,Urbaine,Oui,Non,Oui
1833,F,63,Marié(e),0,Aucun,Artisanat,231634,588036,12,14.0,Achat équipement,Non,Aucun,56,Rurale,Oui,Non,Oui
1834,F,20,Marié(e),2,Primaire,Services,82248,420860,6,10.1,Urgence,Non,Aucun,53,Rurale,Oui,Non,Oui
1835,F,27,Marié(e),2,Secondaire,Artisanat,208327,562424,12,8.3,Stock,Oui,Oui,63,Rurale,Oui,Non,Non
1836,F,55,Célibataire,2,Supérieur,Agriculture,91782,509247,6,11.9,Urgence,Oui,Oui,75,Urbaine,Oui,Non,Non
1837,M,18,Célibataire,1,Primaire,Commerce,155911,368229,6,9.6,Achat équipement,Non,Aucun,64,Rurale,Oui,Non,Oui
1838,M,44,Marié(e),0,Primaire,Agriculture,174160,421463,12,7.5,Urgence,Non,Non,87,Urbaine,Oui,Non,Oui
1839,F,63,Marié(e),2,Secondaire,Commerce,225166,393660,18,15.8,Achat équipement,Non,Aucun,47,Rurale,Oui,Non,Non
1840,M,25,Marié(e),2,Primaire,Commerce,169524,416444,12,10.9,Achat équipement,Non,Oui,63,Rurale,Oui,Oui,Oui
1841,M,68,Marié(e),1,Aucun,Commerce,119168,195625,12,15.9,Capital démarrage,Non,Oui,81,Rurale,Oui,Non,Oui
1842,M,63,Marié(e),2,Supérieur,Services,108963,274468,12,10.9,Stock,Oui,Oui,46,Urbaine,Oui,Non,Non
1843,M,59,Veuf/veuve,1,Primaire,Commerce,190079,375938,6,12.0,Urgence,Non,Oui,80,Rurale,Oui,Oui,Oui
1844,F,34,Célibataire,1,Primaire,Agriculture,141972,69760,18,17.9,Stock,Non,Aucun,65,Rurale,Oui,Non,Oui
1845,F,26,Célibataire,1,Secondaire,Agriculture,155478,315559,18,17.3,Stock,Oui,Oui,66,Urbaine,Non,Non,Non
1846,M,23,Veuf/veuve,2,Aucun,Artisanat,238227,522849,12,8.2,Achat équipement,Oui,Oui,59,Urbaine,Oui,Oui,Non
1847,M,60,Marié(e),0,Supérieur,Agriculture,206093,320802,18,16.2,Achat équipement,Non,Oui,46,Rurale,Non,Oui,Non
1848,M,42,Divorcé(e),1,Primaire,Agriculture,275213,353777,12,9.8,Urgence,Non,Oui,63,Rurale,Oui,Non,Oui
1849,F,56,Marié(e),0,Primaire,Agriculture,118908,161047,6,5.5,Urgence,Non,Oui,56,Rurale,Oui,Non,Oui
1850,F,66,Marié(e),2,Aucun,Commerce,137448,486888,12,12.3,Urgence,Non,Aucun,87,Rurale,Oui,Oui,Oui
1851,M,45,Marié(e),0,Primaire,Agriculture,191021,247383,24,17.7,Achat équipement,Non,Aucun,72,Urbaine,Oui,Non,Oui
1852,F,50,Marié(e),2,Secondaire,Services,289127,576123,6,17.7,Capital démarrage,Non,Non,65,Urbaine,Oui,Non,Oui
1853,F,54,Marié(e),1,Secondaire,Services,132308,596543,12,6.2,Urgence,Non,Aucun,84,Rurale,Oui,Oui,Oui
1854,F,26,Marié(e),2,Supérieur,Services,182304,553800,18,14.9,Achat équipement,Non,Aucun,64,Rurale,Oui,Oui,Oui
1855,F,35,Marié(e),2,Primaire,Agriculture,259273,96682,12,15.3,Capital démarrage,Oui,Oui,75,Urbaine,Oui,Oui,Non
1856,M,38,Divorcé(e),2,Secondaire,Services,182995,233250,12,9.5,Stock,Non,Oui,82,Rurale,Oui,Non,Oui
1857,F,19,Célibataire,0,Primaire,Services,241200,569825,18,13.4,Achat équipement,Oui,Oui,60,Urbaine,Oui,Non,Non
1858,M,60,Célibataire,0,Secondaire,Services,297449,492493,12,11.1,Urgence,Non,Oui,71,Rurale,Oui,Oui,Oui
1859,F,55,Marié(e),3,Secondaire,Commerce,197707,551150,18,7.6,Urgence,Oui,Oui,58,Urbaine,Non,Non,Non
1860,F,57,Marié(e),3,Primaire,Artisanat,207508,364904,18,14.8,Capital démarrage,Non,Oui,82,Urbaine,Non,Non,Oui
1861,F,53,Veuf/veuve,0,Primaire,Agriculture,224576,314218,18,8.0,Capital démarrage,Non,Oui,64,Urbaine,Non,Non,Oui
1862,F,67,Marié(e),2,Primaire,Artisanat,125737,108572,24,9.1,Achat équipement,Non,Aucun,85,Urbaine,Oui,Oui,Oui
1863,M,60,Marié(e),1,Primaire,Agriculture,91105,511709,18,7.1,Capital démarrage,Oui,Aucun,67,Rurale,Oui,Oui,Non
1864,M,54,Marié(e),2,Supérieur,Agriculture,189507,459827,18,14.2,Achat équipement,Non,Oui,95,Rurale,Non,Non,Oui
1865,F,32,Marié(e),1,Aucun,Services,142492,82382,18,10.7,Capital démarrage,Oui,Aucun,54,Rurale,Oui,Non,Non
1866,F,45,Veuf/veuve,0,Aucun,Commerce,243165,165178,24,10.5,Stock,Non,Aucun,77,Rurale,Oui,Non,Oui
1867,M,35,Célibataire,1,Aucun,Agriculture,198857,356502,24,12.7,Urgence,Non,Oui,64,Urbaine,Oui,Non,Oui
1868,M,51,Marié(e),1,Secondaire,Services,242148,426421,18,6.6,Urgence,Non,Non,61,Rurale,Oui,Oui,Oui
1869,M,39,Divorcé(e),0,Primaire,Services,107901,125718,6,16.6,Stock,Non,Oui,36,Rurale,Oui,Oui,Non
1870,F,28,Veuf/veuve,0,Aucun,Agriculture,240092,184653,18,10.8,Urgence,Non,Oui,66,Urbaine,Non,Non,Oui
1871,F,30,Marié(e),0,Primaire,Artisanat,42074,156210,6,9.4,Urgence,Oui,Oui,50,Urbaine,Oui,Non,Non
1872,M,21,Marié(e),1,Secondaire,Agriculture,112823,170998,12,6.2,Urgence,Non,Oui,60,Rurale,Oui,Non,Oui
1873,M,39,Célibataire,1,Primaire,Agriculture,217934,556392,6,6.8,Urgence,Non,Oui,50,Urbaine,Oui,Oui,Oui
1874,F,24,Marié(e),0,Secondaire,Agriculture,149846,443700,24,16.9,Stock,Non,Oui,52,Urbaine,Oui,Non,Oui
1875,F,60,Veuf/veuve,1,Primaire,Agriculture,155621,455408,12,10.7,Achat équipement,Non,Aucun,48,Rurale,Oui,Non,Non
1876,M,41,Marié(e),2,Primaire,Agriculture,186434,486697,18,14.2,Urgence,Oui,Aucun,49,Rurale,Oui,Non,Non
1877,F,21,Célibataire,1,Aucun,Agriculture,265317,246115,12,5.6,Stock,Non,Aucun,41,Rurale,Oui,Non,Non
1878,M,45,Célibataire,0,Aucun,Services,64693,471951,6,13.2,Urgence,Oui,Aucun,70,Rurale,Oui,Oui,Non
1879,M,32,Célibataire,1,Primaire,Commerce,254922,588127,12,16.9,Stock,Non,Aucun,65,Urbaine,Oui,Non,Oui
1880,F,18,Célibataire,1,Primaire,Artisanat,258447,434116,18,8.5,Stock,Non,Oui,75,Rurale,Non,Oui,Oui
1881,F,20,Célibataire,3,Secondaire,Artisanat,149737,279214,18,12.3,Achat équipement,Non,Aucun,59,Rurale,Non,Non,Oui
1882,F,31,Marié(e),0,Aucun,Agriculture,138306,443997,6,17.2,Capital démarrage,Non,Aucun,55,Rurale,Oui,Non,Oui
1883,F,55,Célibataire,2,Aucun,Services,172921,545437,12,14.2,Achat équipement,Oui,Oui,63,Urbaine,Oui,Non,Non
1884,F,67,Célibataire,1,Secondaire,Artisanat,137029,120818,18,5.3,Achat équipement,Non,Oui,75,Rurale,Oui,Oui,Oui
1885,M,18,Marié(e),2,Primaire,Agriculture,200686,195912,6,9.6,Urgence,Oui,Non,69,Rurale,Non,Non,Non
1886,M,55,Célibataire,0,Secondaire,Agriculture,208500,555612,12,5.7,Stock,Non,Oui,65,Rurale,Non,Non,Oui
1887,M,55,Célibataire,1,Secondaire,Artisanat,86765,570428,12,16.1,Capital démarrage,Oui,Oui,74,Urbaine,Oui,Non,Non
1888,M,38,Marié(e),1,Primaire,Artisanat,124778,316276,18,12.9,Stock,Non,Oui,65,Urbaine,Oui,Oui,Oui
1889,F,65,Célibataire,1,Secondaire,Artisanat,108891,256003,12,17.4,Urgence,Non,Aucun,56,Urbaine,Oui,Non,Oui
1890,F,46,Marié(e),2,Primaire,Agriculture,192881,205529,12,4.8,Stock,Oui,Oui,78,Urbaine,Oui,Oui,Non
1891,M,22,Célibataire,0,Aucun,Agriculture,232339,324313,24,10.2,Urgence,Non,Oui,46,Rurale,Oui,Non,Non
1892,M,66,Marié(e),2,Primaire,Commerce,115593,563992,18,5.9,Achat équipement,Oui,Oui,43,Rurale,Oui,Non,Non
1893,F,27,Divorcé(e),1,Primaire,Commerce,231916,132395,12,9.2,Achat équipement,Non,Aucun,64,Rurale,Oui,Oui,Oui
1894,M,45,Marié(e),0,Primaire,Agriculture,124512,280906,12,6.7,Urgence,Oui,Aucun,66,Rurale,Non,Non,Non
1895,F,38,Marié(e),2,Primaire,Agriculture,223117,551384,12,8.9,Achat équipement,Non,Oui,68,Urbaine,Oui,Non,Oui
1896,F,67,Veuf/veuve,1,Primaire,Commerce,162976,242015,6,15.6,Stock,Non,Oui,60,Rurale,Oui,Oui,Oui
1897,F,24,Marié(e),1,Aucun,Artisanat,153497,472444,12,6.7,Capital démarrage,Oui,Oui,85,Urbaine,Oui,Non,Non
1898,M,20,Célibataire,1,Aucun,Agriculture,248547,264092,12,10.9,Capital démarrage,Non,Aucun,42,Urbaine,Oui,Oui,Non
1899,M,62,Marié(e),0,Aucun,Commerce,287261,492709,12,16.9,Stock,Oui,Aucun,67,Urbaine,Oui,Non,Non
1900,F,64,Veuf/veuve,2,Aucun,Artisanat,63495,589551,24,18.0,Capital démarrage,Non,Aucun,76,Rurale,Oui,Oui,Non
1901,F,37,Marié(e),1,Primaire,Services,215966,263302,24,7.9,Stock,Non,Oui,85,Rurale,Non,Oui,Oui
1902,M,36,Célibataire,1,Primaire,Agriculture,190640,514804,6,17.1,Urgence,Non,Oui,85,Urbaine,Non,Oui,Oui
1903,F,52,Marié(e),0,Aucun,Agriculture,219472,593629,18,8.0,Capital démarrage,Non,Oui,48,Rurale,Non,Oui,Non
1904,M,21,Veuf/veuve,1,Secondaire,Services,93689,591106,6,10.1,Urgence,Non,Aucun,70,Urbaine,Oui,Non,Oui
1905,F,22,Célibataire,1,Secondaire,Agriculture,114940,288574,18,16.4,Urgence,Non,Non,61,Urbaine,Oui,Non,Oui
1906,M,18,Marié(e),0,Primaire,Artisanat,139714,317168,6,15.1,Stock,Non,Aucun,64,Rurale,Oui,Non,Oui
1907,F,21,Célibataire,1,Secondaire,Commerce,192783,216870,24,16.1,Capital démarrage,Oui,Aucun,82,Urbaine,Oui,Oui,Non
1908,M,29,Marié(e),1,Primaire,Agriculture,136040,222710,18,15.3,Achat équipement,Non,Aucun,93,Rurale,Non,Oui,Oui
1909,M,44,Célibataire,0,Aucun,Commerce,160618,320858,6,7.7,Achat équipement,Oui,Oui,68,Rurale,Oui,Non,Non
1910,M,59,Marié(e),1,Supérieur,Commerce,229831,160285,18,12.0,Achat équipement,Non,Oui,35,Urbaine,Oui,Non,Non
1911,M,40,Veuf/veuve,0,Aucun,Commerce,302928,441117,18,9.7,Achat équipement,Non,Aucun,39,Urbaine,Non,Non,Non
